"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: inputFile","Param: nbRows","Param: quoted","Param: wrapWithBufferedReader"
"com.univocity.articles.jmh.SimpleFlatMapperParser.parseFile","avgt",1,50,903.0715605574775,10.668603616235288,"us/op","./worldcitiespop.txt","1000","true","false"
"com.univocity.articles.jmh.SimpleFlatMapperParser.parseFile","avgt",1,50,885.8359799373246,5.618279012135072,"us/op","./worldcitiespop.txt","1000","false","false"
"com.univocity.articles.jmh.SimpleFlatMapperParser.parseFile","avgt",1,50,10399.613317622796,147.41615959783627,"us/op","./worldcitiespop.txt","10000","true","false"
"com.univocity.articles.jmh.SimpleFlatMapperParser.parseFile","avgt",1,50,8468.542224939398,30.45309949178275,"us/op","./worldcitiespop.txt","10000","false","false"
"com.univocity.articles.jmh.SimpleFlatMapperParser.parseFile","avgt",1,50,98013.99904151516,1946.885951304558,"us/op","./worldcitiespop.txt","100000","true","false"
"com.univocity.articles.jmh.SimpleFlatMapperParser.parseFile","avgt",1,50,71266.723625,393.74158795187356,"us/op","./worldcitiespop.txt","100000","false","false"
"com.univocity.articles.jmh.SimpleFlatMapperParser.parseFile","avgt",1,50,987683.8193299997,19064.11447801497,"us/op","./worldcitiespop.txt","1000000","true","false"
"com.univocity.articles.jmh.SimpleFlatMapperParser.parseFile","avgt",1,50,687330.2773000001,1116.6414342100961,"us/op","./worldcitiespop.txt","1000000","false","false"
"com.univocity.articles.jmh.SimpleFlatMapperParser.parseFile","avgt",1,50,2579806.6423400003,75308.81424169109,"us/op","./worldcitiespop.txt","-1","true","false"
"com.univocity.articles.jmh.SimpleFlatMapperParser.parseFile","avgt",1,50,2544713.8338,106657.68521822589,"us/op","./worldcitiespop.txt","-1","false","false"
"com.univocity.articles.jmh.SuperCsvParser.parseFile","avgt",1,50,19.59002031709951,0.07037146474013845,"us/op","./worldcitiespop.txt","1","true","false"
"com.univocity.articles.jmh.SuperCsvParser.parseFile","avgt",1,50,19.214996152925515,0.1642806578954848,"us/op","./worldcitiespop.txt","1","false","false"
"com.univocity.articles.jmh.SuperCsvParser.parseFile","avgt",1,50,34.887850743388626,0.18175194283573184,"us/op","./worldcitiespop.txt","10","true","false"
"com.univocity.articles.jmh.SuperCsvParser.parseFile","avgt",1,50,32.61949676397484,0.096690503225568,"us/op","./worldcitiespop.txt","10","false","false"
"com.univocity.articles.jmh.SuperCsvParser.parseFile","avgt",1,50,186.02858754753098,1.2832528669817997,"us/op","./worldcitiespop.txt","100","true","false"
"com.univocity.articles.jmh.SuperCsvParser.parseFile","avgt",1,50,168.36427139264728,1.380476833998539,"us/op","./worldcitiespop.txt","100","false","false"
"com.univocity.articles.jmh.SuperCsvParser.parseFile","avgt",1,50,1664.2334257838772,8.719981516982928,"us/op","./worldcitiespop.txt","1000","true","false"
"com.univocity.articles.jmh.SuperCsvParser.parseFile","avgt",1,50,1302.0413910028685,31.582983326623545,"us/op","./worldcitiespop.txt","1000","false","false"
